Product_ID,SKU,Product_Name,Product_Brand,Product_Category_Name,Product_Category_ID
P00232442,ELEC-SAM-438,Samsung Electronics 200,Samsung,Electronics,5
P00015242,ELEC-HP-369,HP Electronics 197,HP,Electronics,2
P00271242,ELEC-TOS-132,Toshiba Electronics 842,Toshiba,Electronics,16
P00041242,ELEC-LG-358,LG Electronics 965,LG,Electronics,12
P00134542,COMP-DEL-600,Dell Computers 788,Dell,Computers,13
P00180742,COMP-HP-181,HP Computers 913,HP,Computers,1
P00205142,ENT-SON-800,Sony Entertainment 279,Sony,Entertainment,8
P00039442,COMP-LEN-907,Lenovo Computers 448,Lenovo,Computers,15
P00170342,APP-SAM-679,Samsung Appliances 943,Samsung,Appliances,6
P00291342,COMP-DEL-311,Dell Computers 252,Dell,Computers,13
P00134142,COMP-HP-480,HP Computers 400,HP,Computers,1
P00176242,ELEC-SAM-555,Samsung Electronics 646,Samsung,Electronics,5
P00347642,HLT-PHI-882,Philips Health 719,Philips,Health,10
P00291442,MOB-APP-558,Apple Mobile 240,Apple,Mobile,4
P00240842,ELEC-LG-425,LG Electronics 753,LG,Electronics,12
P00357642,ELEC-TOS-982,Toshiba Electronics 188,Toshiba,Electronics,16
P00167742,COMP-DEL-866,Dell Computers 561,Dell,Computers,13
P00357142,APP-SAM-633,Samsung Appliances 507,Samsung,Appliances,6
P00132642,COMP-HP-401,HP Computers 573,HP,Computers,1
P00069542,ELEC-SAM-970,Samsung Electronics 869,Samsung,Electronics,5
P00148542,COMP-ASU-749,Asus Computers 625,Asus,Computers,14
P00030742,ENT-SON-142,Sony Entertainment 419,Sony,Entertainment,8
P00361642,COMP-DEL-590,Dell Computers 530,Dell,Computers,13
P00285042,HLT-PHI-801,Philips Health 147,Philips,Health,10
P00257442,COMP-ASU-262,Asus Computers 771,Asus,Computers,14
P00356042,ELEC-LG-118,LG Electronics 561,LG,Electronics,12
P00045442,ENT-SON-392,Sony Entertainment 856,Sony,Entertainment,8
P00193842,COMP-DEL-150,Dell Computers 189,Dell,Computers,13
P00262342,APP-SAM-449,Samsung Appliances 501,Samsung,Appliances,6
P00112242,APP-LG-461,LG Appliances 525,LG,Appliances,11
P00055242,MOB-APP-177,Apple Mobile 161,Apple,Mobile,4
P00037442,ELEC-LG-988,LG Electronics 588,LG,Electronics,12
P00088342,ELEC-LG-601,LG Electronics 781,LG,Electronics,12
P00313742,APP-PHI-888,Philips Appliances 328,Philips,Appliances,9
P00369042,ELEC-SAM-178,Samsung Electronics 185,Samsung,Electronics,5
P00367642,COMP-ASU-817,Asus Computers 340,Asus,Computers,14
P00287942,ELEC-HP-986,HP Electronics 509,HP,Electronics,2
P00242342,ELEC-SAM-749,Samsung Electronics 636,Samsung,Electronics,5
P00224742,ELEC-TOS-229,Toshiba Electronics 219,Toshiba,Electronics,16
P00057042,HLT-PHI-138,Philips Health 413,Philips,Health,10
P00001442,COMP-DEL-149,Dell Computers 646,Dell,Computers,13
P00212842,ELEC-TOS-222,Toshiba Electronics 813,Toshiba,Electronics,16
P00293842,ELEC-LG-257,LG Electronics 830,LG,Electronics,12
P00337442,ENT-SON-333,Sony Entertainment 506,Sony,Entertainment,8
P00306042,ELEC-SON-579,Sony Electronics 211,Sony,Electronics,7
P00053142,APP-PHI-916,Philips Appliances 880,Philips,Appliances,9
P00213542,COMP-ASU-656,Asus Computers 784,Asus,Computers,14
P00061342,ENT-SON-566,Sony Entertainment 974,Sony,Entertainment,8
P00215242,COMP-LEN-201,Lenovo Computers 425,Lenovo,Computers,15
P00006542,ENT-SON-285,Sony Entertainment 521,Sony,Entertainment,8
P00000942,ELEC-SAM-412,Samsung Electronics 442,Samsung,Electronics,5
P00229642,APP-SAM-133,Samsung Appliances 177,Samsung,Appliances,6
P00174542,ELEC-TOS-302,Toshiba Electronics 706,Toshiba,Electronics,16
P00137442,ELEC-TOS-831,Toshiba Electronics 924,Toshiba,Electronics,16
P00271342,ELEC-SAM-998,Samsung Electronics 441,Samsung,Electronics,5
P00271942,ELEC-SAM-829,Samsung Electronics 875,Samsung,Electronics,5
P00121542,APP-PHI-269,Philips Appliances 263,Philips,Appliances,9
P00046242,ELEC-SAM-134,Samsung Electronics 998,Samsung,Electronics,5
P00016642,COMP-ASU-253,Asus Computers 556,Asus,Computers,14
P00329642,COMP-ASU-545,Asus Computers 462,Asus,Computers,14
P00036042,COMP-LEN-404,Lenovo Computers 226,Lenovo,Computers,15
P00125442,APP-SAM-471,Samsung Appliances 165,Samsung,Appliances,6
P00037742,ENT-SON-494,Sony Entertainment 633,Sony,Entertainment,8
P00206142,APP-LG-539,LG Appliances 646,LG,Appliances,11
P00368942,HLT-PHI-779,Philips Health 779,Philips,Health,10
P00348642,ELEC-HP-172,HP Electronics 521,HP,Electronics,2
P00341742,COMP-LEN-879,Lenovo Computers 714,Lenovo,Computers,15
P00304342,ELEC-APP-941,Apple Electronics 277,Apple,Electronics,3
P00257642,ELEC-SON-422,Sony Electronics 185,Sony,Electronics,7
P00243242,ELEC-LG-907,LG Electronics 168,LG,Electronics,12
P00368342,HLT-PHI-252,Philips Health 771,Philips,Health,10
P00288742,ELEC-HP-159,HP Electronics 419,HP,Electronics,2
P00004142,COMP-HP-378,HP Computers 988,HP,Computers,1
P00026942,ELEC-SAM-374,Samsung Electronics 362,Samsung,Electronics,5
P00126942,COMP-LEN-212,Lenovo Computers 949,Lenovo,Computers,15
P00107742,ELEC-TOS-472,Toshiba Electronics 462,Toshiba,Electronics,16
P0099642,COMP-ASU-247,Asus Computers 324,Asus,Computers,14
P00347942,ELEC-TOS-231,Toshiba Electronics 883,Toshiba,Electronics,16
P00244742,COMP-LEN-119,Lenovo Computers 392,Lenovo,Computers,15
P00266142,COMP-LEN-713,Lenovo Computers 863,Lenovo,Computers,15
P00193442,ENT-SON-712,Sony Entertainment 925,Sony,Entertainment,8
P00042042,APP-PHI-526,Philips Appliances 151,Philips,Appliances,9
P00036342,COMP-DEL-663,Dell Computers 843,Dell,Computers,13
P00225942,ELEC-LG-372,LG Electronics 462,LG,Electronics,12
P00345242,APP-PHI-267,Philips Appliances 170,Philips,Appliances,9
P00262542,COMP-DEL-735,Dell Computers 578,Dell,Computers,13
P00302542,HLT-PHI-203,Philips Health 197,Philips,Health,10
P00079142,COMP-ASU-689,Asus Computers 157,Asus,Computers,14
P00135142,ELEC-APP-120,Apple Electronics 641,Apple,Electronics,3
P00278542,ELEC-TOS-555,Toshiba Electronics 103,Toshiba,Electronics,16
P00366642,APP-PHI-388,Philips Appliances 130,Philips,Appliances,9
P00104742,APP-LG-950,LG Appliances 314,LG,Appliances,11
P00056842,ENT-SON-851,Sony Entertainment 294,Sony,Entertainment,8
P00255342,ELEC-TOS-378,Toshiba Electronics 117,Toshiba,Electronics,16
P00251042,APP-SAM-781,Samsung Appliances 304,Samsung,Appliances,6
P00352942,ENT-SON-873,Sony Entertainment 952,Sony,Entertainment,8
P00230242,HLT-PHI-926,Philips Health 833,Philips,Health,10
P00174742,ELEC-TOS-191,Toshiba Electronics 480,Toshiba,Electronics,16
P00218442,HLT-PHI-900,Philips Health 965,Philips,Health,10
P00277742,HLT-PHI-145,Philips Health 840,Philips,Health,10
P00339042,COMP-DEL-695,Dell Computers 158,Dell,Computers,13
P00020842,ELEC-LG-142,LG Electronics 860,LG,Electronics,12
P00200442,COMP-HP-710,HP Computers 496,HP,Computers,1
P00033042,ELEC-SAM-596,Samsung Electronics 251,Samsung,Electronics,5
P00003842,COMP-LEN-560,Lenovo Computers 649,Lenovo,Computers,15
P00229842,ELEC-LG-341,LG Electronics 695,LG,Electronics,12
P00316142,APP-PHI-336,Philips Appliances 538,Philips,Appliances,9
P00365042,ENT-SON-794,Sony Entertainment 301,Sony,Entertainment,8
P00068842,COMP-HP-554,HP Computers 475,HP,Computers,1
P00005842,ELEC-APP-406,Apple Electronics 343,Apple,Electronics,3
P00141242,COMP-ASU-850,Asus Computers 924,Asus,Computers,14
P00067042,ELEC-TOS-929,Toshiba Electronics 780,Toshiba,Electronics,16
P00149242,MOB-APP-749,Apple Mobile 561,Apple,Mobile,4
P00248042,ELEC-LG-986,LG Electronics 134,LG,Electronics,12
P00139142,APP-LG-921,LG Appliances 714,LG,Appliances,11
P00157842,ELEC-TOS-248,Toshiba Electronics 201,Toshiba,Electronics,16
P00055442,ELEC-LG-858,LG Electronics 742,LG,Electronics,12
P00266742,HLT-PHI-982,Philips Health 426,Philips,Health,10
P00138142,COMP-DEL-434,Dell Computers 993,Dell,Computers,13
P00204542,APP-SAM-531,Samsung Appliances 781,Samsung,Appliances,6
P00153342,COMP-ASU-283,Asus Computers 305,Asus,Computers,14
P00109142,ELEC-TOS-606,Toshiba Electronics 278,Toshiba,Electronics,16
P00068442,ELEC-HP-983,HP Electronics 452,HP,Electronics,2
P00219942,COMP-ASU-951,Asus Computers 899,Asus,Computers,14
P00147042,COMP-HP-678,HP Computers 444,HP,Computers,1
P00237242,APP-PHI-117,Philips Appliances 983,Philips,Appliances,9
P00145242,COMP-LEN-586,Lenovo Computers 862,Lenovo,Computers,15
P00200142,ELEC-HP-743,HP Electronics 435,HP,Electronics,2
P00134042,MOB-APP-546,Apple Mobile 233,Apple,Mobile,4
P00014242,ELEC-APP-646,Apple Electronics 454,Apple,Electronics,3
P00000842,APP-PHI-827,Philips Appliances 427,Philips,Appliances,9
P00010042,APP-SAM-506,Samsung Appliances 433,Samsung,Appliances,6
P00131242,COMP-ASU-629,Asus Computers 732,Asus,Computers,14
P00163042,COMP-LEN-264,Lenovo Computers 869,Lenovo,Computers,15
P00045642,ELEC-TOS-114,Toshiba Electronics 490,Toshiba,Electronics,16
P00155042,ELEC-APP-796,Apple Electronics 167,Apple,Electronics,3
P00176342,HLT-PHI-836,Philips Health 547,Philips,Health,10
P00274442,ENT-SON-118,Sony Entertainment 486,Sony,Entertainment,8
P00047142,ELEC-SAM-599,Samsung Electronics 104,Samsung,Electronics,5
P00049742,ELEC-SAM-238,Samsung Electronics 974,Samsung,Electronics,5
P00126242,COMP-HP-165,HP Computers 262,HP,Computers,1
P00040642,COMP-ASU-766,Asus Computers 633,Asus,Computers,14
P00066642,ELEC-HP-977,HP Electronics 524,HP,Electronics,2
P00238642,COMP-DEL-923,Dell Computers 209,Dell,Computers,13
P00132842,MOB-APP-155,Apple Mobile 477,Apple,Mobile,4
P00242142,ELEC-APP-464,Apple Electronics 816,Apple,Electronics,3
P00152942,COMP-ASU-113,Asus Computers 817,Asus,Computers,14
P00016142,ELEC-SAM-336,Samsung Electronics 307,Samsung,Electronics,5
P00160542,ENT-SON-414,Sony Entertainment 599,Sony,Entertainment,8
P00233842,COMP-HP-721,HP Computers 155,HP,Computers,1
P00069242,ELEC-TOS-213,Toshiba Electronics 727,Toshiba,Electronics,16
P00092542,COMP-HP-451,HP Computers 619,HP,Computers,1
P00293142,ELEC-TOS-964,Toshiba Electronics 175,Toshiba,Electronics,16
P00230442,COMP-DEL-105,Dell Computers 951,Dell,Computers,13
P00141542,ENT-SON-742,Sony Entertainment 466,Sony,Entertainment,8
P00011942,ELEC-APP-705,Apple Electronics 154,Apple,Electronics,3
P00163742,ELEC-TOS-358,Toshiba Electronics 614,Toshiba,Electronics,16
P00052142,ENT-SON-172,Sony Entertainment 374,Sony,Entertainment,8
P00156142,ENT-SON-740,Sony Entertainment 373,Sony,Entertainment,8
P00040742,COMP-DEL-414,Dell Computers 653,Dell,Computers,13
P00105642,MOB-APP-697,Apple Mobile 149,Apple,Mobile,4
P00258342,APP-LG-906,LG Appliances 926,LG,Appliances,11
P00049942,ELEC-SAM-148,Samsung Electronics 894,Samsung,Electronics,5
P00337642,APP-SAM-807,Samsung Appliances 202,Samsung,Appliances,6
P00037042,COMP-DEL-156,Dell Computers 959,Dell,Computers,13
P00224542,HLT-PHI-457,Philips Health 730,Philips,Health,10
P00317042,COMP-DEL-125,Dell Computers 154,Dell,Computers,13
P00356842,ELEC-APP-573,Apple Electronics 233,Apple,Electronics,3
P00362042,COMP-LEN-471,Lenovo Computers 890,Lenovo,Computers,15
P00261342,ELEC-APP-754,Apple Electronics 448,Apple,Electronics,3
P00260342,APP-LG-842,LG Appliances 624,LG,Appliances,11
P00176442,ELEC-SON-590,Sony Electronics 644,Sony,Electronics,7
P00181242,COMP-DEL-321,Dell Computers 563,Dell,Computers,13
P00180642,ELEC-SAM-298,Samsung Electronics 577,Samsung,Electronics,5
P00305642,MOB-APP-307,Apple Mobile 556,Apple,Mobile,4
P00283842,HLT-PHI-684,Philips Health 823,Philips,Health,10
P00365842,ELEC-SON-991,Sony Electronics 863,Sony,Electronics,7
P00269942,ELEC-SAM-799,Samsung Electronics 146,Samsung,Electronics,5
P00245242,ELEC-SAM-502,Samsung Electronics 442,Samsung,Electronics,5
P00340242,ELEC-LG-263,LG Electronics 653,LG,Electronics,12
P00079042,COMP-ASU-386,Asus Computers 971,Asus,Computers,14
P00331742,MOB-APP-167,Apple Mobile 643,Apple,Mobile,4
P00326042,COMP-LEN-981,Lenovo Computers 970,Lenovo,Computers,15
P00116642,ELEC-APP-241,Apple Electronics 723,Apple,Electronics,3
P00131042,ELEC-LG-266,LG Electronics 552,LG,Electronics,12
P00344042,HLT-PHI-800,Philips Health 829,Philips,Health,10
P00173442,ELEC-SON-858,Sony Electronics 693,Sony,Electronics,7
P00197942,ELEC-HP-738,HP Electronics 876,HP,Electronics,2
P00181642,APP-PHI-725,Philips Appliances 343,Philips,Appliances,9
P00045042,HLT-PHI-241,Philips Health 727,Philips,Health,10
P00277242,ELEC-APP-803,Apple Electronics 517,Apple,Electronics,3
P00132542,ENT-SON-518,Sony Entertainment 245,Sony,Entertainment,8
P00160442,ELEC-SON-680,Sony Electronics 188,Sony,Electronics,7
P00301242,ELEC-HP-235,HP Electronics 555,HP,Electronics,2
P00327742,ELEC-HP-616,HP Electronics 673,HP,Electronics,2
P00087142,ENT-SON-815,Sony Entertainment 701,Sony,Entertainment,8
P00219742,COMP-LEN-939,Lenovo Computers 464,Lenovo,Computers,15
P00018942,APP-LG-892,LG Appliances 766,LG,Appliances,11
P00049342,COMP-DEL-221,Dell Computers 152,Dell,Computers,13
P00072942,ELEC-SON-553,Sony Electronics 971,Sony,Electronics,7
P00043942,APP-PHI-912,Philips Appliances 426,Philips,Appliances,9
P00050942,COMP-HP-585,HP Computers 939,HP,Computers,1
P00047542,COMP-DEL-538,Dell Computers 684,Dell,Computers,13
P00056142,ELEC-LG-581,LG Electronics 834,LG,Electronics,12
P00023942,ENT-SON-261,Sony Entertainment 548,Sony,Entertainment,8
P00256142,ELEC-SON-633,Sony Electronics 836,Sony,Electronics,7
P00088642,MOB-APP-939,Apple Mobile 495,Apple,Mobile,4
P00276342,ELEC-SON-405,Sony Electronics 267,Sony,Electronics,7
P00175842,ELEC-LG-255,LG Electronics 882,LG,Electronics,12
P00360242,COMP-LEN-897,Lenovo Computers 849,Lenovo,Computers,15
P0095442,COMP-ASU-236,Asus Computers 126,Asus,Computers,14
P00121442,ELEC-SAM-615,Samsung Electronics 584,Samsung,Electronics,5
P00216942,ENT-SON-324,Sony Entertainment 149,Sony,Entertainment,8
P00080742,COMP-DEL-865,Dell Computers 586,Dell,Computers,13
P00152642,APP-SAM-735,Samsung Appliances 971,Samsung,Appliances,6
P00070242,COMP-LEN-908,Lenovo Computers 988,Lenovo,Computers,15
P00142842,APP-PHI-714,Philips Appliances 321,Philips,Appliances,9
P00213042,COMP-ASU-987,Asus Computers 207,Asus,Computers,14
P00131742,COMP-HP-560,HP Computers 705,HP,Computers,1
P00290242,APP-SAM-752,Samsung Appliances 276,Samsung,Appliances,6
P00301542,ELEC-TOS-606,Toshiba Electronics 238,Toshiba,Electronics,16
P00246542,ELEC-TOS-650,Toshiba Electronics 316,Toshiba,Electronics,16
P00307442,APP-LG-911,LG Appliances 117,LG,Appliances,11
P00241042,COMP-ASU-494,Asus Computers 840,Asus,Computers,14
P00020642,ELEC-TOS-363,Toshiba Electronics 550,Toshiba,Electronics,16
P00197742,COMP-ASU-437,Asus Computers 583,Asus,Computers,14
P00173542,ELEC-TOS-787,Toshiba Electronics 689,Toshiba,Electronics,16
P00109042,COMP-LEN-520,Lenovo Computers 561,Lenovo,Computers,15
P00230542,ELEC-APP-393,Apple Electronics 466,Apple,Electronics,3
P00232542,ELEC-APP-246,Apple Electronics 890,Apple,Electronics,3
P00085142,COMP-DEL-598,Dell Computers 370,Dell,Computers,13
P00130942,COMP-ASU-625,Asus Computers 221,Asus,Computers,14
P00027042,APP-LG-282,LG Appliances 954,LG,Appliances,11
P00160642,ENT-SON-903,Sony Entertainment 913,Sony,Entertainment,8
P00253742,APP-LG-719,LG Appliances 156,LG,Appliances,11
P00344142,COMP-ASU-238,Asus Computers 146,Asus,Computers,14
P00093442,ENT-SON-385,Sony Entertainment 879,Sony,Entertainment,8
P00224842,COMP-HP-955,HP Computers 477,HP,Computers,1
P00200042,ELEC-HP-481,HP Electronics 829,HP,Electronics,2
P00349342,COMP-DEL-703,Dell Computers 600,Dell,Computers,13
P00325942,COMP-LEN-743,Lenovo Computers 633,Lenovo,Computers,15
P00258542,APP-LG-241,LG Appliances 305,LG,Appliances,11
P00305242,COMP-LEN-797,Lenovo Computers 369,Lenovo,Computers,15
P00109642,ELEC-TOS-103,Toshiba Electronics 139,Toshiba,Electronics,16
P00139842,APP-PHI-241,Philips Appliances 798,Philips,Appliances,9
P00000742,COMP-LEN-776,Lenovo Computers 996,Lenovo,Computers,15
P00294642,ELEC-LG-189,LG Electronics 863,LG,Electronics,12
P00361342,COMP-DEL-493,Dell Computers 665,Dell,Computers,13
P00250742,ELEC-LG-267,LG Electronics 959,LG,Electronics,12
P00032942,COMP-LEN-585,Lenovo Computers 193,Lenovo,Computers,15
P00082342,ELEC-SON-622,Sony Electronics 398,Sony,Electronics,7
P00327442,COMP-LEN-883,Lenovo Computers 250,Lenovo,Computers,15
P00172542,COMP-LEN-551,Lenovo Computers 626,Lenovo,Computers,15
P00313842,HLT-PHI-712,Philips Health 796,Philips,Health,10
P00010342,COMP-LEN-182,Lenovo Computers 819,Lenovo,Computers,15
P00215842,COMP-DEL-230,Dell Computers 588,Dell,Computers,13
P00013142,ENT-SON-322,Sony Entertainment 448,Sony,Entertainment,8
P00011842,COMP-LEN-881,Lenovo Computers 515,Lenovo,Computers,15
P00008242,ELEC-SAM-300,Samsung Electronics 617,Samsung,Electronics,5
P00173742,COMP-DEL-917,Dell Computers 457,Dell,Computers,13
P00307142,APP-LG-212,LG Appliances 534,LG,Appliances,11
P00214942,COMP-ASU-826,Asus Computers 189,Asus,Computers,14
P00309442,COMP-HP-693,HP Computers 448,HP,Computers,1
P00365742,MOB-APP-429,Apple Mobile 622,Apple,Mobile,4
P00250442,ELEC-APP-842,Apple Electronics 574,Apple,Electronics,3
P00061442,COMP-DEL-763,Dell Computers 767,Dell,Computers,13
P00286542,ENT-SON-730,Sony Entertainment 806,Sony,Entertainment,8
P00032542,ENT-SON-220,Sony Entertainment 232,Sony,Entertainment,8
P00003742,COMP-LEN-285,Lenovo Computers 154,Lenovo,Computers,15
P00234442,ELEC-TOS-721,Toshiba Electronics 644,Toshiba,Electronics,16
P00075842,COMP-LEN-270,Lenovo Computers 490,Lenovo,Computers,15
P00010442,COMP-HP-543,HP Computers 252,HP,Computers,1
P00338142,ELEC-SAM-950,Samsung Electronics 811,Samsung,Electronics,5
P00204942,ELEC-SON-230,Sony Electronics 516,Sony,Electronics,7
P00234142,ELEC-SON-696,Sony Electronics 307,Sony,Electronics,7
P00075942,ELEC-SAM-632,Samsung Electronics 520,Samsung,Electronics,5
P00330542,ELEC-HP-551,HP Electronics 391,HP,Electronics,2
P00355242,COMP-ASU-987,Asus Computers 251,Asus,Computers,14
P00105542,COMP-ASU-182,Asus Computers 361,Asus,Computers,14
P00033242,COMP-DEL-193,Dell Computers 855,Dell,Computers,13
P00202742,ENT-SON-547,Sony Entertainment 464,Sony,Entertainment,8
P00295442,COMP-DEL-193,Dell Computers 470,Dell,Computers,13
P00165142,APP-LG-875,LG Appliances 810,LG,Appliances,11
P00219342,COMP-ASU-469,Asus Computers 441,Asus,Computers,14
P00018342,APP-PHI-482,Philips Appliances 762,Philips,Appliances,9
P00161842,COMP-ASU-149,Asus Computers 186,Asus,Computers,14
P00146442,ELEC-TOS-139,Toshiba Electronics 932,Toshiba,Electronics,16
P00056442,HLT-PHI-621,Philips Health 895,Philips,Health,10
P00354642,COMP-HP-819,HP Computers 135,HP,Computers,1
P00083042,HLT-PHI-597,Philips Health 491,Philips,Health,10
P00272542,APP-LG-217,LG Appliances 647,LG,Appliances,11
P00356942,ELEC-APP-836,Apple Electronics 969,Apple,Electronics,3
P00331442,APP-PHI-644,Philips Appliances 196,Philips,Appliances,9
P00005942,COMP-ASU-650,Asus Computers 388,Asus,Computers,14
P00272942,ELEC-SON-102,Sony Electronics 537,Sony,Electronics,7
P00315042,ELEC-LG-700,LG Electronics 909,LG,Electronics,12
P00239742,ELEC-SAM-442,Samsung Electronics 817,Samsung,Electronics,5
P00037242,COMP-DEL-389,Dell Computers 192,Dell,Computers,13
P00073942,ELEC-APP-890,Apple Electronics 786,Apple,Electronics,3
P00165942,COMP-DEL-639,Dell Computers 227,Dell,Computers,13
P00142242,COMP-DEL-530,Dell Computers 300,Dell,Computers,13
P00280342,COMP-ASU-762,Asus Computers 994,Asus,Computers,14
P00194242,COMP-HP-241,HP Computers 977,HP,Computers,1
P00008442,ELEC-SON-361,Sony Electronics 335,Sony,Electronics,7
P00328942,COMP-LEN-792,Lenovo Computers 725,Lenovo,Computers,15
P00217842,APP-LG-640,LG Appliances 460,LG,Appliances,11
P00179542,ELEC-APP-383,Apple Electronics 711,Apple,Electronics,3
P00179742,COMP-ASU-739,Asus Computers 492,Asus,Computers,14
P00123642,COMP-ASU-383,Asus Computers 581,Asus,Computers,14
P00232942,ELEC-LG-621,LG Electronics 686,LG,Electronics,12
P00254142,ELEC-APP-671,Apple Electronics 295,Apple,Electronics,3
P00048342,ELEC-TOS-748,Toshiba Electronics 376,Toshiba,Electronics,16
P00015142,ELEC-TOS-963,Toshiba Electronics 642,Toshiba,Electronics,16
P00283042,ELEC-HP-777,HP Electronics 330,HP,Electronics,2
P00081242,APP-LG-849,LG Appliances 899,LG,Appliances,11
P00296642,ELEC-SAM-643,Samsung Electronics 335,Samsung,Electronics,5
P00199742,COMP-LEN-192,Lenovo Computers 233,Lenovo,Computers,15
P00186342,ELEC-SAM-446,Samsung Electronics 210,Samsung,Electronics,5
P00125042,COMP-LEN-176,Lenovo Computers 551,Lenovo,Computers,15
P00304942,ELEC-LG-200,LG Electronics 401,LG,Electronics,12
P00182042,ELEC-APP-305,Apple Electronics 692,Apple,Electronics,3
P00200842,COMP-LEN-257,Lenovo Computers 262,Lenovo,Computers,15
P00125542,APP-PHI-364,Philips Appliances 820,Philips,Appliances,9
P00260242,COMP-ASU-162,Asus Computers 490,Asus,Computers,14
P00237142,COMP-DEL-907,Dell Computers 654,Dell,Computers,13
P00199142,APP-SAM-162,Samsung Appliances 828,Samsung,Appliances,6
P00340942,ELEC-TOS-402,Toshiba Electronics 638,Toshiba,Electronics,16
P0094642,ELEC-SAM-173,Samsung Electronics 686,Samsung,Electronics,5
P00292342,ELEC-SON-347,Sony Electronics 446,Sony,Electronics,7
P00318642,APP-PHI-154,Philips Appliances 867,Philips,Appliances,9
P00305942,APP-PHI-540,Philips Appliances 106,Philips,Appliances,9
P00362742,COMP-DEL-686,Dell Computers 331,Dell,Computers,13
P00282542,ELEC-TOS-159,Toshiba Electronics 988,Toshiba,Electronics,16
P00084742,COMP-DEL-250,Dell Computers 828,Dell,Computers,13
P00355342,ELEC-APP-434,Apple Electronics 732,Apple,Electronics,3
P00349642,COMP-HP-433,HP Computers 293,HP,Computers,1
P00286442,APP-LG-863,LG Appliances 850,LG,Appliances,11
P00239642,COMP-ASU-174,Asus Computers 942,Asus,Computers,14
P00300442,ELEC-HP-916,HP Electronics 603,HP,Electronics,2
P00349742,COMP-DEL-533,Dell Computers 587,Dell,Computers,13
P00326542,COMP-LEN-183,Lenovo Computers 572,Lenovo,Computers,15
P00119042,APP-PHI-788,Philips Appliances 987,Philips,Appliances,9
P00252642,ELEC-SON-181,Sony Electronics 822,Sony,Electronics,7
P00202542,COMP-LEN-938,Lenovo Computers 849,Lenovo,Computers,15
P00292742,ELEC-TOS-595,Toshiba Electronics 367,Toshiba,Electronics,16
P00001842,COMP-ASU-436,Asus Computers 427,Asus,Computers,14
P00369442,COMP-LEN-637,Lenovo Computers 809,Lenovo,Computers,15
P00194042,ELEC-SAM-659,Samsung Electronics 629,Samsung,Electronics,5
P00354242,COMP-DEL-835,Dell Computers 227,Dell,Computers,13
P00185042,ELEC-TOS-437,Toshiba Electronics 638,Toshiba,Electronics,16
P00336742,COMP-LEN-627,Lenovo Computers 970,Lenovo,Computers,15
P00160342,ENT-SON-620,Sony Entertainment 152,Sony,Entertainment,8
P00370142,ELEC-LG-527,LG Electronics 430,LG,Electronics,12
P00213942,COMP-ASU-116,Asus Computers 730,Asus,Computers,14
P00162042,ENT-SON-743,Sony Entertainment 563,Sony,Entertainment,8
P00238942,ELEC-TOS-128,Toshiba Electronics 401,Toshiba,Electronics,16
P00223042,COMP-ASU-528,Asus Computers 715,Asus,Computers,14
P00087542,COMP-DEL-645,Dell Computers 313,Dell,Computers,13
P00193142,ELEC-SON-662,Sony Electronics 793,Sony,Electronics,7
P00227942,ELEC-SAM-291,Samsung Electronics 705,Samsung,Electronics,5
P00137742,ELEC-TOS-214,Toshiba Electronics 116,Toshiba,Electronics,16
P00019842,APP-LG-110,LG Appliances 428,LG,Appliances,11
P00040242,ELEC-TOS-744,Toshiba Electronics 612,Toshiba,Electronics,16
P00327042,APP-PHI-277,Philips Appliances 846,Philips,Appliances,9
P00029642,COMP-ASU-288,Asus Computers 428,Asus,Computers,14
P00178542,MOB-APP-522,Apple Mobile 651,Apple,Mobile,4
P00116442,ELEC-APP-289,Apple Electronics 595,Apple,Electronics,3
P00265042,ELEC-LG-341,LG Electronics 922,LG,Electronics,12
P00039242,ENT-SON-361,Sony Entertainment 620,Sony,Entertainment,8
P00112942,ELEC-HP-420,HP Electronics 277,HP,Electronics,2
P00296742,ELEC-TOS-306,Toshiba Electronics 341,Toshiba,Electronics,16
P00088942,COMP-ASU-270,Asus Computers 663,Asus,Computers,14
P00038442,APP-SAM-283,Samsung Appliances 717,Samsung,Appliances,6
P00222642,COMP-LEN-457,Lenovo Computers 443,Lenovo,Computers,15
P00072442,ELEC-SAM-695,Samsung Electronics 345,Samsung,Electronics,5
P00370442,ELEC-LG-193,LG Electronics 369,LG,Electronics,12
P00306242,ELEC-TOS-747,Toshiba Electronics 139,Toshiba,Electronics,16
P00297442,COMP-LEN-741,Lenovo Computers 191,Lenovo,Computers,15
P00181342,ENT-SON-939,Sony Entertainment 981,Sony,Entertainment,8
P00252542,ELEC-LG-588,LG Electronics 375,LG,Electronics,12
P00216842,ELEC-SON-267,Sony Electronics 908,Sony,Electronics,7
P00287842,COMP-ASU-171,Asus Computers 545,Asus,Computers,14
P00207642,ELEC-HP-390,HP Electronics 876,HP,Electronics,2
P00044642,ELEC-HP-994,HP Electronics 574,HP,Electronics,2
P00169042,COMP-DEL-196,Dell Computers 720,Dell,Computers,13
P00045942,APP-PHI-849,Philips Appliances 919,Philips,Appliances,9
P00220842,COMP-ASU-700,Asus Computers 428,Asus,Computers,14
P00366242,ELEC-SON-935,Sony Electronics 778,Sony,Electronics,7
P00273142,COMP-ASU-760,Asus Computers 367,Asus,Computers,14
P00119942,COMP-LEN-655,Lenovo Computers 640,Lenovo,Computers,15
P0099842,ELEC-APP-110,Apple Electronics 438,Apple,Electronics,3
